   0.62160,   0.14661
   0.62240,   0.14658
   0.62320,   0.14630
   0.62400,   0.14578
   0.62480,   0.14502
   0.62560,   0.14402
   0.62640,   0.14279
   0.62720,   0.14134
   0.62800,   0.13967
   0.62880,   0.13779
   0.62960,   0.13570
   0.63040,   0.13343
   0.63120,   0.13099
   0.63200,   0.12837
   0.63280,   0.12561
   0.63360,   0.12271
   0.63440,   0.11968
   0.63520,   0.11655
   0.63600,   0.11333
   0.63680,   0.11004
   0.63760,   0.10668
   0.63840,   0.10329
   0.63920,   0.09987
   0.64000,   0.09645
   0.64080,   0.09303
   0.64160,   0.08965
   0.64240,   0.08632
   0.64320,   0.08305
   0.64400,   0.07986
   0.64480,   0.07676
   0.64560,   0.07378
   0.64640,   0.07093
   0.64720,   0.06821
   0.64800,   0.06566
   0.64880,   0.06327
   0.64960,   0.06107
   0.65040,   0.05906
   0.65120,   0.05725
   0.65200,   0.05566
   0.65280,   0.05428
   0.65360,   0.05314
   0.65440,   0.05222
   0.65520,   0.05155
   0.65600,   0.05112
   0.65680,   0.05093
   0.65760,   0.05098
   0.65840,   0.05128
   0.65920,   0.05183
   0.66000,   0.05261
   0.66080,   0.05363
   0.66160,   0.05488
   0.66240,   0.05636
   0.66320,   0.05805
   0.66400,   0.05995
   0.66480,   0.06205
   0.66560,   0.06434
   0.66640,   0.06680
   0.66720,   0.06943
   0.66800,   0.07221
   0.66880,   0.07512
   0.66960,   0.07816
   0.67040,   0.08130
   0.67120,   0.08453
   0.67200,   0.08783
   0.67280,   0.09119
   0.67360,   0.09459
   0.67440,   0.09800
   0.67520,   0.10143
   0.67600,   0.10484
   0.67680,   0.10821
   0.67760,   0.11154
   0.67840,   0.11481
   0.67920,   0.11799
   0.68000,   0.12108
   0.68080,   0.12405
   0.68160,   0.12689
   0.68240,   0.12958
   0.68320,   0.13212
   0.68400,   0.13449
   0.68480,   0.13668
   0.68560,   0.13867
   0.68640,   0.14046
   0.68720,   0.14203
   0.68800,   0.14338
   0.68880,   0.14451
   0.68960,   0.14540
   0.69040,   0.14605
   0.69120,   0.14646
   0.69200,   0.14663
   0.69280,   0.14655
   0.69360,   0.14622
   0.69440,   0.14566
   0.69520,   0.14485
   0.69600,   0.14381
   0.69680,   0.14254
   0.69760,   0.14104
   0.69840,   0.13933
   0.69920,   0.13741
   0.70000,   0.13529
   0.70080,   0.13298
   0.70160,   0.13050
   0.70240,   0.12786
   0.70320,   0.12507
   0.70400,   0.12214
   0.70480,   0.11910
   0.70560,   0.11595
   0.70640,   0.11271
   0.70720,   0.10940
   0.70800,   0.10604
   0.70880,   0.10264
   0.70960,   0.09922
   0.71040,   0.09580
   0.71120,   0.09239
   0.71200,   0.08902
   0.71280,   0.08569
   0.71360,   0.08243
   0.71440,   0.07926
   0.71520,   0.07619
   0.71600,   0.07323
   0.71680,   0.07040
   0.71760,   0.06772
   0.71840,   0.06519
   0.71920,   0.06284
   0.72000,   0.06067
   0.72080,   0.05870
   0.72160,   0.05693
   0.72240,   0.05538
   0.72320,   0.05405
   0.72400,   0.05295
   0.72480,   0.05208
   0.72560,   0.05145
   0.72640,   0.05106
   0.72720,   0.05092
   0.72800,   0.05102
   0.72880,   0.05137
   0.72960,   0.05196
   0.73040,   0.05279
   0.73120,   0.05385
   0.73200,   0.05515
   0.73280,   0.05666
   0.73360,   0.05840
   0.73440,   0.06033
   0.73520,   0.06247
   0.73600,   0.06479
   0.73680,   0.06729
   0.73760,   0.06995
   0.73840,   0.07275
   0.73920,   0.07569
   0.74000,   0.07874
   0.74080,   0.08190
   0.74160,   0.08515
   0.74240,   0.08846
   0.74320,   0.09183
   0.74400,   0.09523
   0.74480,   0.09865
   0.74560,   0.10208
   0.74640,   0.10548
   0.74720,   0.10885
   0.74800,   0.11217
   0.74880,   0.11542
   0.74960,   0.11858
   0.75040,   0.12165
   0.75120,   0.12460
   0.75200,   0.12741
   0.75280,   0.13008
   0.75360,   0.13259
   0.75440,   0.13492
   0.75520,   0.13707
   0.75600,   0.13902
   0.75680,   0.14077
   0.75760,   0.14230
   0.75840,   0.14361
   0.75920,   0.14469
   0.76000,   0.14554
   0.76080,   0.14615
   0.76160,   0.14651
   0.76240,   0.14663
   0.76320,   0.14650
   0.76400,   0.14613
   0.76480,   0.14552
   0.76560,   0.14467
   0.76640,   0.14358
   0.76720,   0.14227
   0.76800,   0.14073
   0.76880,   0.13898
   0.76960,   0.13702
   0.77040,   0.13486
   0.77120,   0.13253
   0.77200,   0.13001
   0.77280,   0.12734
   0.77360,   0.12452
   0.77440,   0.12157
   0.77520,   0.11851
   0.77600,   0.11534
   0.77680,   0.11209
   0.77760,   0.10877
   0.77840,   0.10540
   0.77920,   0.10199
   0.78000,   0.09857
   0.78080,   0.09515
   0.78160,   0.09175
   0.78240,   0.08838
   0.78320,   0.08507
   0.78400,   0.08182
   0.78480,   0.07867
   0.78560,   0.07561
   0.78640,   0.07268
   0.78720,   0.06988
   0.78800,   0.06723
   0.78880,   0.06473
   0.78960,   0.06242
   0.79040,   0.06028
   0.79120,   0.05835
   0.79200,   0.05662
   0.79280,   0.05511
   0.79360,   0.05382
   0.79440,   0.05276
   0.79520,   0.05194
   0.79600,   0.05136
   0.79680,   0.05102
   0.79760,   0.05092
   0.79840,   0.05107
   0.79920,   0.05146
